,Rk,G,Date,Age,Tm,LOC,Opp,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,EVAL,SEASON
704,69,-1.0,2014-03-19,21,UTA,away,MEM,-10,Did Not Play,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2013-2014
705,70,-1.0,2014-03-22,21,UTA,home,ORL,1,Did Not Play,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2013-2014
706,71,38.0,2014-03-24,21,UTA,home,DET,-20,0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2013-2014
707,72,-1.0,2014-03-26,21,UTA,home,MEM,-4,Did Not Play,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2013-2014
708,73,-1.0,2014-03-28,21,UTA,away,NOP,-7,Did Not Play,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2013-2014
709,74,39.0,2014-03-30,21,UTA,away,OKC,-20,0,332.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,5.0,2013-2014
710,75,40.0,2014-03-31,21,UTA,home,NYK,-9,0,77.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1,2.0,4.0,2013-2014
711,76,-1.0,2014-04-04,21,UTA,home,NOP,4,Did Not Play,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2013-2014
712,77,41.0,2014-04-06,21,UTA,away,GSW,-28,0,313.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2013-2014
713,78,-1.0,2014-04-08,21,UTA,home,DAL,-12,Did Not Play,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2013-2014
714,79,42.0,2014-04-11,21,UTA,home,POR,-12,0,633.0,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,0.0,0.0,1.0,2.0,1.0,7.0,3.8,-12.0,7.0,2013-2014
715,80,43.0,2014-04-12,21,UTA,away,DEN,-7,0,237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-3.0,0.0,2013-2014
716,81,44.0,2014-04-14,21,UTA,home,LAL,-15,0,145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,5.0,1.0,2013-2014
717,82,45.0,2014-04-16,21,UTA,away,MIN,6,0,846.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,9.0,1.0,0.0,2.0,0.0,3.0,8.0,10.5,-4.0,18.0,2013-2014
718,1,1.0,2015-10-28,23,UTA,away,DET,-5,1,2245.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,1.0,3.0,3.0,4.0,6.0,5.8,1.0,17.0,2015-2016
719,2,2.0,2015-10-30,23,UTA,away,PHI,28,1,1892.0,3.0,6.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,6.0,5.0,11.0,2.0,0.0,7.0,1.0,2.0,8.0,15.2,34.0,24.0,2015-2016
720,3,3.0,2015-10-31,23,UTA,away,IND,21,1,1874.0,3.0,5.0,0.6,0.0,0.0,0.0,3.0,4.0,0.75,5.0,12.0,17.0,2.0,0.0,3.0,2.0,2.0,9.0,14.1,9.0,26.0,2015-2016
721,4,4.0,2015-11-04,23,UTA,home,POR,-16,1,1807.0,4.0,6.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,9.0,0.0,1.0,4.0,2.0,3.0,8.0,9.9,-20.0,16.0,2015-2016
722,5,5.0,2015-11-05,23,UTA,away,DEN,12,1,2088.0,2.0,8.0,0.25,0.0,0.0,0.0,4.0,10.0,0.4,4.0,12.0,16.0,2.0,0.0,3.0,1.0,2.0,8.0,8.9,2.0,16.0,2015-2016
723,6,6.0,2015-11-07,23,UTA,home,MEM,10,1,2153.0,3.0,8.0,0.375,0.0,0.0,0.0,1.0,2.0,0.5,2.0,9.0,11.0,2.0,1.0,4.0,4.0,5.0,7.0,5.5,7.0,15.0,2015-2016
724,7,7.0,2015-11-10,23,UTA,away,CLE,-4,1,2008.0,6.0,10.0,0.6,0.0,0.0,0.0,3.0,4.0,0.75,4.0,3.0,7.0,5.0,1.0,0.0,2.0,2.0,15.0,15.4,6.0,21.0,2015-2016
725,8,-1.0,2015-11-12,23,UTA,away,MIA,-1,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
726,9,-1.0,2015-11-13,23,UTA,away,ORL,-9,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
727,10,8.0,2015-11-15,23,UTA,away,ATL,1,1,2272.0,3.0,4.0,0.75,0.0,0.0,0.0,5.0,7.0,0.714,3.0,8.0,11.0,3.0,2.0,3.0,4.0,4.0,11.0,13.7,2.0,23.0,2015-2016
728,11,9.0,2015-11-18,23,UTA,home,TOR,4,1,2317.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,1.0,0.0,2.0,3.0,3.0,7.0,4.8,7.0,10.0,2015-2016
729,12,10.0,2015-11-20,23,UTA,away,DAL,-9,1,2158.0,2.0,4.0,0.5,0.0,0.0,0.0,4.0,5.0,0.8,5.0,7.0,12.0,1.0,2.0,1.0,1.0,3.0,8.0,12.4,0.0,20.0,2015-2016
730,13,11.0,2015-11-23,23,UTA,home,OKC,-22,1,1522.0,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,0.0,1.0,0.0,5.0,3.0,10.0,5.3,-13.0,9.0,2015-2016
731,14,12.0,2015-11-25,23,UTA,away,LAC,11,1,2277.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,5.0,6.0,11.0,1.0,2.0,2.0,4.0,2.0,10.0,12.6,8.0,20.0,2015-2016
732,15,13.0,2015-11-28,23,UTA,home,NOP,14,1,1906.0,3.0,5.0,0.6,0.0,0.0,0.0,3.0,5.0,0.6,2.0,12.0,14.0,0.0,1.0,4.0,1.0,4.0,9.0,12.1,12.0,23.0,2015-2016
733,16,14.0,2015-11-30,23,UTA,home,GSW,-3,1,2240.0,4.0,8.0,0.5,0.0,0.0,0.0,5.0,8.0,0.625,3.0,8.0,11.0,3.0,1.0,1.0,0.0,2.0,13.0,15.3,-5.0,22.0,2015-2016
734,17,-1.0,2015-12-03,23,UTA,home,ORL,-9,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
735,18,-1.0,2015-12-05,23,UTA,home,IND,3,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
736,19,-1.0,2015-12-08,23,UTA,away,SAC,-8,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
737,20,-1.0,2015-12-09,23,UTA,home,NYK,21,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
738,21,-1.0,2015-12-11,23,UTA,home,OKC,-4,Not With Team,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
739,22,-1.0,2015-12-13,23,UTA,away,OKC,-6,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
740,23,-1.0,2015-12-14,23,UTA,away,SAS,-37,Did Not Dress,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
741,24,-1.0,2015-12-16,23,UTA,home,NOP,-10,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
742,25,-1.0,2015-12-18,23,UTA,home,DEN,9,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
743,26,-1.0,2015-12-21,23,UTA,home,PHO,21,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
744,27,-1.0,2015-12-23,23,UTA,away,GSW,-18,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
745,28,-1.0,2015-12-26,23,UTA,home,LAC,-5,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
746,29,-1.0,2015-12-28,23,UTA,home,PHI,4,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
747,30,-1.0,2015-12-30,23,UTA,away,MIN,-14,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
748,31,-1.0,2015-12-31,23,UTA,home,POR,13,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
749,32,-1.0,2016-01-02,23,UTA,home,MEM,5,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
750,33,-1.0,2016-01-04,23,UTA,home,HOU,-2,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
751,34,-1.0,2016-01-06,23,UTA,away,SAS,-25,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
752,35,15.0,2016-01-07,23,UTA,away,HOU,-9,0,904.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,4.9,9.0,8.0,2015-2016
753,36,16.0,2016-01-09,23,UTA,home,MIA,15,1,1709.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,3.0,2.0,5.0,4.0,1.0,4.0,1.0,2.0,9.0,15.2,10.0,21.0,2015-2016
754,37,17.0,2016-01-10,23,UTA,away,LAL,12,1,1786.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,5.0,5.0,1.0,1.0,3.0,2.0,6.0,10.0,8.4,4.0,14.0,2015-2016
755,38,18.0,2016-01-13,23,UTA,away,POR,-14,1,1464.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.5,2.0,6.0,8.0,1.0,1.0,3.0,4.0,3.0,3.0,0.1,-10.0,4.0,2015-2016
756,39,19.0,2016-01-14,23,UTA,home,SAC,-2,1,1784.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,2.0,0.0,2.0,0.0,4.0,2.0,6.7,1.0,16.0,2015-2016
757,40,20.0,2016-01-16,23,UTA,home,LAL,27,1,1825.0,6.0,8.0,0.75,0.0,0.0,0.0,6.0,7.0,0.857,5.0,13.0,18.0,0.0,0.0,5.0,1.0,2.0,18.0,23.5,29.0,37.0,2015-2016
758,41,21.0,2016-01-18,23,UTA,away,CHO,-5,1,2604.0,6.0,7.0,0.857,0.0,0.0,0.0,2.0,5.0,0.4,3.0,11.0,14.0,5.0,1.0,2.0,1.0,5.0,14.0,18.6,-5.0,31.0,2015-2016
759,42,22.0,2016-01-20,23,UTA,away,NYK,-7,1,2542.0,4.0,8.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,1.0,7.0,8.0,0.0,1.0,2.0,1.0,5.0,11.0,8.4,-15.0,15.0,2015-2016
760,43,23.0,2016-01-22,23,UTA,away,BRK,22,1,1724.0,5.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,3.0,0.0,3.0,0.0,3.0,10.0,11.7,17.0,18.0,2015-2016
761,44,24.0,2016-01-25,23,UTA,home,DET,-3,1,2158.0,7.0,10.0,0.7,0.0,0.0,0.0,3.0,4.0,0.75,6.0,11.0,17.0,1.0,1.0,1.0,1.0,2.0,17.0,20.5,-11.0,32.0,2015-2016
762,45,25.0,2016-01-27,23,UTA,home,CHO,29,1,1771.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,4.0,0.5,1.0,11.0,12.0,1.0,0.0,3.0,3.0,3.0,6.0,5.1,13.0,14.0,2015-2016
763,46,26.0,2016-01-29,23,UTA,home,MIN,13,1,1876.0,6.0,8.0,0.75,0.0,0.0,0.0,2.0,4.0,0.5,5.0,7.0,12.0,2.0,2.0,2.0,2.0,3.0,14.0,17.2,-1.0,26.0,2015-2016
764,47,27.0,2016-02-01,23,UTA,home,CHI,9,1,2580.0,6.0,10.0,0.6,0.0,0.0,0.0,4.0,8.0,0.5,3.0,9.0,12.0,2.0,1.0,0.0,1.0,3.0,16.0,14.8,7.0,22.0,2015-2016
765,48,28.0,2016-02-03,23,UTA,home,DEN,4,1,1782.0,5.0,8.0,0.625,0.0,0.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,1.0,1.0,1.0,0.0,2.0,12.0,11.1,-2.0,15.0,2015-2016
766,49,29.0,2016-02-05,23,UTA,home,MIL,3,1,2282.0,6.0,7.0,0.857,0.0,0.0,0.0,3.0,4.0,0.75,4.0,4.0,8.0,1.0,5.0,3.0,0.0,1.0,15.0,23.5,6.0,30.0,2015-2016
767,50,30.0,2016-02-06,23,UTA,away,PHO,9,1,2082.0,2.0,7.0,0.286,0.0,0.0,0.0,9.0,12.0,0.75,2.0,11.0,13.0,2.0,1.0,4.0,0.0,2.0,13.0,16.8,9.0,25.0,2015-2016
768,51,31.0,2016-02-09,23,UTA,away,DAL,2,1,2236.0,5.0,6.0,0.833,0.0,0.0,0.0,4.0,6.0,0.667,3.0,7.0,10.0,3.0,0.0,1.0,2.0,3.0,14.0,14.8,-16.0,23.0,2015-2016
769,52,32.0,2016-02-10,23,UTA,away,NOP,-4,1,1963.0,3.0,4.0,0.75,0.0,0.0,0.0,6.0,8.0,0.75,2.0,12.0,14.0,1.0,0.0,2.0,3.0,4.0,12.0,12.1,1.0,23.0,2015-2016
770,53,33.0,2016-02-18,23,UTA,away,WAS,-14,1,1789.0,5.0,9.0,0.556,0.0,0.0,0.0,6.0,9.0,0.667,6.0,6.0,12.0,2.0,1.0,2.0,2.0,3.0,16.0,17.1,-12.0,24.0,2015-2016
771,54,34.0,2016-02-19,23,UTA,home,BOS,18,1,1983.0,4.0,5.0,0.8,0.0,0.0,0.0,3.0,8.0,0.375,3.0,12.0,15.0,2.0,0.0,4.0,5.0,2.0,11.0,11.2,9.0,21.0,2015-2016
772,55,35.0,2016-02-21,23,UTA,away,POR,-4,1,2149.0,3.0,8.0,0.375,0.0,0.0,0.0,1.0,4.0,0.25,4.0,4.0,8.0,2.0,0.0,5.0,3.0,2.0,7.0,6.5,-15.0,11.0,2015-2016
773,56,36.0,2016-02-23,23,UTA,home,HOU,3,1,1574.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,-1.5,5.0,0.0,2015-2016
774,57,37.0,2016-02-25,23,UTA,home,SAS,-18,1,2217.0,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,2.0,8.0,4.5,-14.0,9.0,2015-2016
775,58,38.0,2016-02-27,23,UTA,home,BRK,-2,1,2124.0,4.0,8.0,0.5,0.0,0.0,0.0,4.0,10.0,0.4,7.0,12.0,19.0,0.0,1.0,6.0,4.0,2.0,12.0,14.5,5.0,24.0,2015-2016
776,59,39.0,2016-02-29,23,UTA,away,BOS,-5,1,2015.0,3.0,8.0,0.375,0.0,0.0,0.0,6.0,8.0,0.75,5.0,7.0,12.0,1.0,1.0,0.0,1.0,4.0,12.0,11.5,-4.0,18.0,2015-2016
777,60,40.0,2016-03-02,23,UTA,away,TOR,-10,1,1396.0,4.0,6.0,0.667,0.0,0.0,0.0,2.0,7.0,0.286,5.0,3.0,8.0,2.0,2.0,0.0,1.0,4.0,10.0,10.6,-13.0,14.0,2015-2016
778,61,41.0,2016-03-04,23,UTA,away,MEM,-6,1,2261.0,3.0,5.0,0.6,0.0,0.0,0.0,7.0,10.0,0.7,6.0,12.0,18.0,0.0,0.0,5.0,1.0,1.0,13.0,19.4,13.0,30.0,2015-2016
779,62,42.0,2016-03-05,23,UTA,away,NOP,12,1,2135.0,2.0,6.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,6.0,12.0,18.0,2.0,0.0,2.0,3.0,2.0,5.0,8.0,-2.0,19.0,2015-2016
780,63,43.0,2016-03-08,23,UTA,home,ATL,-7,1,1990.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,15.0,2.0,2.0,0.0,6.0,2.0,6.0,6.3,-19.0,16.0,2015-2016
781,64,44.0,2016-03-09,23,UTA,away,GSW,-21,1,1803.0,2.0,4.0,0.5,0.0,0.0,0.0,5.0,9.0,0.556,8.0,7.0,15.0,1.0,1.0,1.0,0.0,2.0,9.0,14.7,-6.0,21.0,2015-2016
782,65,45.0,2016-03-11,23,UTA,home,WAS,21,1,1651.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,11.0,11.0,3.0,0.0,2.0,1.0,2.0,6.0,9.1,2.0,17.0,2015-2016
783,66,46.0,2016-03-13,23,UTA,away,SAC,9,1,1336.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,2.0,6.0,0.0,-3.5,23.0,3.0,2015-2016
784,67,47.0,2016-03-14,23,UTA,home,CLE,9,1,1930.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,11.0,2.0,0.0,0.0,1.0,2.0,5.0,6.7,18.0,15.0,2015-2016
785,68,48.0,2016-03-17,23,UTA,home,PHO,34,1,1812.0,4.0,6.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,5.0,11.0,16.0,0.0,0.0,3.0,2.0,1.0,9.0,12.5,26.0,23.0,2015-2016
786,69,49.0,2016-03-19,23,UTA,away,CHI,-7,1,1629.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,0.0,2.0,3.9,-14.0,8.0,2015-2016
787,70,50.0,2016-03-20,23,UTA,away,MIL,9,1,2034.0,4.0,7.0,0.571,0.0,0.0,0.0,4.0,4.0,1.0,6.0,8.0,14.0,2.0,2.0,2.0,3.0,2.0,12.0,16.3,17.0,26.0,2015-2016
788,71,51.0,2016-03-23,23,UTA,away,HOU,2,1,1402.0,1.0,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,4.0,2.0,2.0,-2.9,-14.0,0.0,2015-2016
789,72,52.0,2016-03-24,23,UTA,away,OKC,-22,1,976.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,1.0,5.0,6.0,0.0,0.0,1.0,1.0,3.0,4.0,2.9,-10.0,7.0,2015-2016
790,73,53.0,2016-03-26,23,UTA,away,MIN,9,1,1888.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,2.0,9.0,11.0,0.0,0.0,5.0,3.0,2.0,5.0,7.1,-7.0,16.0,2015-2016
791,74,54.0,2016-03-28,23,UTA,home,LAL,48,1,1677.0,3.0,8.0,0.375,0.0,0.0,0.0,2.0,4.0,0.5,4.0,15.0,19.0,4.0,0.0,2.0,0.0,3.0,8.0,13.1,36.0,26.0,2015-2016
792,75,55.0,2016-03-30,23,UTA,home,GSW,-7,1,2267.0,5.0,10.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,4.0,14.0,18.0,2.0,0.0,2.0,1.0,4.0,11.0,12.0,0.0,24.0,2015-2016
793,76,56.0,2016-04-01,23,UTA,home,MIN,13,1,2154.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,6.0,0.333,7.0,7.0,14.0,0.0,1.0,3.0,3.0,0.0,10.0,14.3,7.0,21.0,2015-2016
794,77,57.0,2016-04-03,23,UTA,away,PHO,15,1,1469.0,5.0,8.0,0.625,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,2.0,2.0,1.0,4.0,12.0,11.1,11.0,17.0,2015-2016
795,78,58.0,2016-04-05,23,UTA,home,SAS,-2,1,2002.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.667,3.0,7.0,10.0,2.0,1.0,2.0,4.0,3.0,4.0,4.6,-4.0,11.0,2015-2016
796,79,59.0,2016-04-08,23,UTA,home,LAC,-3,1,1468.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,4.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,8.3,-4.0,11.0,2015-2016
797,80,60.0,2016-04-10,23,UTA,away,DEN,16,1,2252.0,5.0,7.0,0.714,0.0,0.0,0.0,6.0,11.0,0.545,5.0,9.0,14.0,1.0,0.0,6.0,1.0,4.0,16.0,19.6,23.0,29.0,2015-2016
798,81,61.0,2016-04-11,23,UTA,home,DAL,-9,1,708.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,3.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,4.9,-3.0,7.0,2015-2016
799,82,-1.0,2016-04-13,23,UTA,away,LAL,-5,Inactive,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2015-2016
800,1,1.0,2014-10-29,22,UTA,home,HOU,-11,0,1207.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.8,-10.0,5.0,2014-2015
801,2,2.0,2014-10-30,22,UTA,away,DAL,-18,0,750.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,8.0,1.0,0.0,0.0,3.0,2.0,5.0,5.0,-13.0,10.0,2014-2015
802,3,3.0,2014-11-01,22,UTA,home,PHO,27,0,1057.0,1.0,3.0,0.333,0.0,0.0,0.0,4.0,4.0,1.0,3.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,8.2,15.0,13.0,2014-2015
803,4,4.0,2014-11-03,22,UTA,away,LAC,-6,0,925.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,4.7,-9.0,8.0,2014-2015
804,5,5.0,2014-11-05,22,UTA,home,CLE,2,0,784.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,3.0,1.0,0.0,7.0,7.4,-5.0,10.0,2014-2015
805,6,6.0,2014-11-07,22,UTA,home,DAL,-23,0,1411.0,3.0,4.0,0.75,0.0,0.0,0.0,2.0,4.0,0.5,1.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,8.0,11.0,-8.0,15.0,2014-2015
806,7,7.0,2014-11-09,22,UTA,away,DET,1,0,758.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,3.0,2014-2015
